id,fecha,hora,comuna,tipo_calle,longitud,latitud,victima,acusado
LC-2019-0799704,2019-12-17,16:00:00,9,SD,-58.50559,-34.666008,AUTO,SD
LC-2019-0799775,2019-12-17,10:30:00,11,SD,-58.507328,-34.59313,SD,SD
LC-2019-0799867,2019-12-17,11:30:00,15,SD,-58.469828,-34.577352,SD,SD
LC-2019-0799983,2019-12-17,12:05:00,13,SD,-58.454839,-34.565816,SD,SD
LC-2019-0800245,2019-12-17,14:50:00,1,SD,-58.382182,-34.597911,MOTO,SD
LC-2019-0800633,2019-12-17,14:30:00,11,SD,-58.481349,-34.609276,MOTO,SD
LC-2019-0800757,2019-12-17,14:16:00,3,SD,-58.400269,-34.62488,PEATON,SD
LC-2019-0800809,2019-12-17,15:00:00,7,SD,-58.454637,-34.65082,MOTO,SD
LC-2019-0801427,2019-12-17,14:05:00,1,SD,-58.37226,-34.596132,SD,SD
LC-2019-0801448,2019-12-17,19:20:00,9,SD,-58.464866,-34.64779,SD,SD
LC-2019-0801458,2019-12-17,18:20:00,3,SD,-58.404917,-34.614637,MOTO,SD
LC-2019-0801489,2019-12-17,18:30:00,8,SD,-58.478418,-34.688398,SD,SD
LC-2019-0801508,2019-12-17,18:30:00,8,SD,-58.478418,-34.688398,MOTO,SD
LC-2019-0801515,2019-12-17,19:30:00,10,SD,-58.500497,-34.632363,SD,SD
LC-2019-0801779,2019-12-17,21:10:00,9,SD,-58.474674,-34.659059,MOTO,SD
LC-2019-0798824,2019-12-17,04:07:00,SD,SD,-58.42070871582408,-34.64975726342591,SD,SD
LC-2019-0801314,2019-12-17,20:02:00,SD,SD,-58.40841152271519,-34.59782682187031,SD,SD
LC-2019-0802274,2019-12-18,08:50:00,3,SD,-58.40285,-34.62137,BICICLETA,SD
LC-2019-0803982,2019-12-18,14:30:00,14,SD,-58.414119,-34.582965,BICICLETA,SD
LC-2019-0804666,2019-12-18,11:30:00,13,SD,-58.46049,-34.565702,BICICLETA,SD
LC-2019-0801728,2019-12-18,21:40:00,10,SD,-58.506168,-34.614109,MOTO,SD
LC-2019-0801805,2019-12-18,00:35:00,1,SD,-58.387295,-34.609454,PASAJEROS,SD
LC-2019-0803033,2019-12-18,12:00:00,8,SD,-58.470594,-34.683177,PASAJEROS,SD
LC-2019-0803086,2019-12-18,09:50:00,5,SD,-58.415474,-34.602651,MOTO,SD
LC-2019-0803127,2019-12-18,14:13:25,SD,SD,-58.377772,-34.587895,MOTO,SD
LC-2019-0803326,2019-12-18,13:30:00,3,SD,-58.403426,-34.62636,MOTO,SD
LC-2019-0803460,2019-12-18,14:50:00,3,SD,-58.391717,-34.613823,MOTO,SD
LC-2019-0803502,2019-12-18,15:40:00,7,SD,-58.464201,-34.634542,PEATON,SD
LC-2019-0803602,2019-12-18,14:03:00,2,SD,-58.401039,-34.591562,AUTO,SD
LC-2019-0803674,2019-12-18,16:30:00,8,SD,-58.476149,-34.693875,AUTO,SD
LC-2019-0803928,2019-12-18,16:47:00,15,SD,-58.460226,-34.578296,PEATON,SD
LC-2019-0804434,2019-12-18,21:00:00,11,SD,-58.465678,-34.61628,PEATON,SD
LC-2019-0804528,2019-12-18,22:30:00,4,SD,-58.403394,-34.630241,MOTO,SD
LC-2019-0801781,2019-12-18,01:17:00,SD,SD,-58.402845723940615,-34.62085145392697,SD,SD
LC-2019-0806687,2019-12-19,17:20:00,4,SD,-58.370555,-34.631557,BICICLETA,SD
LC-2019-0809815,2019-12-19,20:30:00,15,SD,-58.440338,-34.605892,BICICLETA,SD
LC-2019-0804613,2019-12-19,21:55:00,8,SD,-58.460718,-34.703796,PEATON,SD
LC-2019-0804777,2019-12-19,04:00:00,15,SD,-58.444169,-34.606922,SD,SD
LC-2019-0805168,2019-12-19,10:39:55,5,SD,-58.424371,-34.611441,SD,SD
LC-2019-0805286,2019-12-19,12:00:00,9,SD,-58.49942,-34.648762,SD,SD
LC-2019-0805798,2019-12-19,11:40:00,15,SD,-58.445823,-34.593353,SD,SD
LC-2019-0806176,2019-12-19,15:30:00,4,SD,-58.410836,-34.646405,PEATON,SD
LC-2019-0806347,2019-12-19,15:20:00,10,SD,-58.505012,-34.632312,AUTO,SD
LC-2019-0806378,2019-12-19,14:05:00,SD,SD,inf,inf,SD,SD
LC-2019-0806470,2019-12-19,16:00:00,9,SD,-58.508095,-34.669129,SD,SD
LC-2019-0806492,2019-12-19,00:00:00,2,SD,-58.391009,-34.584986,MOTO,SD
LC-2019-0806507,2019-12-19,15:30:00,6,SD,-58.438079,-34.618928,SD,SD
LC-2019-0806527,2019-12-19,17:00:00,9,SD,-58.514197,-34.660129,MOTO,SD
LC-2019-0806599,2019-12-19,18:30:00,1,SD,-58.377863,-34.591078,AUTO,SD
LC-2019-0806717,2019-12-19,19:00:00,3,SD,-58.402884,-34.626592,PEATON,SD
LC-2019-0806777,2019-12-19,17:55:00,12,SD,-58.493898,-34.549392,SD,SD
LC-2019-0806998,2019-12-19,16:00:00,5,SD,-58.416856,-34.617343,SD,SD
LC-2019-0807002,2019-12-19,18:55:00,9,SD,-58.511401,-34.658463,AUTO,SD
LC-2019-0807087,2019-12-19,22:18:44,9,SD,-58.529089,-34.638866,MOTO,SD
LC-2019-0807127,2019-12-19,18:55:00,9,SD,-58.500383,-34.658582,SD,SD
LC-2019-0807128,2019-12-19,21:45:00,1,SD,-58.389762,-34.623979,SD,SD
LC-2019-0808707,2019-12-19,17:30:00,7,SD,-58.467324,-34.630234,AUTO,SD
LC-2019-0805240,2019-12-19,10:30:00,SD,SD,-58.46026342546743,-34.64461470345472,SD,SD
LC-2019-0809017,2019-12-20,14:10:00,1,SD,-58.359239,-34.611202,BICICLETA,SD
LC-2019-0807444,2019-12-20,03:10:00,1,SD,-58.386529,-34.603991,PEATON,SD
LC-2019-0808144,2019-12-20,09:10:00,3,SD,-58.399945,-34.619692,MOTO,SD
LC-2019-0808177,2019-12-20,10:28:00,11,SD,-58.511031,-34.591682,PASAJEROS,SD
LC-2019-0808185,2019-12-20,10:50:00,1,SD,-58.369348,-34.599434,MOTO,SD
LC-2019-0808297,2019-12-20,11:35:00,7,SD,-58.462218,-34.623361,PEATON,SD
LC-2019-0808304,2019-12-20,10:10:00,5,SD,-58.412875,-34.614114,PEATON,SD
LC-2019-0808626,2019-12-20,12:25:00,4,SD,-58.406584,-34.630481,SD,SD
LC-2019-0808658,2019-12-20,11:00:00,SD,SD,inf,inf,SD,SD
LC-2019-0808696,2019-12-20,13:15:00,3,SD,-58.398225,-34.604579,PEATON,SD
LC-2019-0808797,2019-12-20,17:15:00,4,SD,-58.41843,-34.649789,SD,SD
LC-2019-0808985,2019-12-20,18:30:00,14,SD,-58.404878,-34.57655,PEATON,SD
LC-2019-0809345,2019-12-20,15:48:00,11,SD,-58.482978,-34.609458,PEATON,SD
LC-2019-0809423,2019-12-20,10:30:00,3,SD,-58.403548,-34.628966,PEATON,SD
LC-2019-0809604,2019-12-20,19:12:00,9,SD,-58.502095,-34.66886,SD,SD
LC-2019-0809666,2019-12-20,19:45:00,15,SD,-58.441232,-34.58832,AUTO,SD
LC-2019-0809852,2019-12-20,22:10:00,14,SD,-58.403583,-34.573312,AUTO,SD
LC-2019-0812637,2019-12-20,18:20:00,14,SD,-58.409461,-34.569009,AUTO,SD
LC-2019-0825381,2019-12-20,09:15:00,5,SD,-58.42888,-34.615032,PASAJEROS,SD
LC-2019-0809677,2019-12-20,17:10:00,SD,SD,-58.40962242369894,-34.582307781512796,SD,SD
PNA-2019-0005246,2019-12-20,SD,SD,SD,-58.43030191883883,-34.66847656512361,SD,SD
LC-2019-0810984,2019-12-21,16:30:00,12,SD,-58.475618,-34.56907,BICICLETA,SD
LC-2019-0810009,2019-12-21,01:20:00,14,SD,-58.428001,-34.585979,AUTO,SD
LC-2019-0810017,2019-12-21,23:05:00,1,SD,-58.373201,-34.612628,MOTO,SD
LC-2019-0810294,2019-12-21,09:37:00,7,SD,-58.471575,-34.626368,SD,SD
LC-2019-0810685,2019-12-21,12:50:00,10,SD,-58.494777,-34.630861,PEATON,SD
LC-2019-0810721,2019-12-21,12:20:00,8,SD,-58.484326,-34.676656,MOTO,SD
LC-2019-0810735,2019-12-21,12:40:00,14,SD,-58.423249,-34.571168,MOTO,SD
LC-2019-0810886,2019-12-21,16:00:00,9,SD,-58.467945,-34.647227,PEATON,SD
LC-2019-0810929,2019-12-21,16:10:00,15,SD,-58.457712,-34.578555,MOTO,SD
LC-2019-0811073,2019-12-21,16:30:00,15,SD,-58.440338,-34.605892,AUTO,SD
LC-2019-0811083,2019-12-21,19:20:00,9,SD,-58.501011,-34.653945,PASAJEROS,SD
LC-2019-0811231,2019-12-21,18:15:00,1,SD,-58.373137,-34.584282,PEATON,SD
LC-2019-0811265,2019-12-21,18:00:00,2,SD,-58.39692,-34.595704,AUTO,SD
LC-2019-0811325,2019-12-21,23:00:00,6,SD,-58.427799,-34.622072,AUTO,SD
LC-2019-0811899,2019-12-22,07:30:00,1,SD,-58.370282,-34.60536,PASAJEROS,SD
LC-2019-0812018,2019-12-22,22:00:00,3,SD,-58.404917,-34.614637,PEATON,SD
LC-2019-0812127,2019-12-22,05:30:00,9,SD,-58.478816,-34.657841,SD,SD
LC-2019-0812215,2019-12-22,14:00:00,2,SD,-58.38955,-34.595708,PASAJEROS,SD
LC-2019-0812274,2019-12-22,17:30:00,8,SD,-58.444532,-34.660967,SD,SD
LC-2019-0812449,2019-12-22,18:50:00,14,SD,-58.41187,-34.571369,MOTO,SD
LC-2019-0812476,2019-12-22,19:00:00,14,SD,-58.423606,-34.587008,PEATON,SD
LC-2019-0815296,2019-12-22,16:15:00,9,SD,-58.479928,-34.641301,SD,SD
LC-2019-0815316,2019-12-22,19:00:00,9,SD,-58.477108,-34.641769,MOTO,SD
LC-2019-0814003,2019-12-23,11:30:00,8,SD,-58.476677,-34.678588,BICICLETA,SD
LC-2019-0814632,2019-12-23,13:45:00,8,SD,-58.483293,-34.666491,BICICLETA,SD
LC-2019-0812810,2019-12-23,01:54:00,9,SD,-58.528581,-34.646463,SD,SD
LC-2019-0812831,2019-12-23,01:45:00,6,SD,-58.43646,-34.618299,PEATON,SD
LC-2019-0812960,2019-12-23,07:00:00,3,SD,-58.399109,-34.609697,MOTO,SD
LC-2019-0813158,2019-12-23,18:30:00,11,SD,-58.472253,-34.613823,AUTO,SD
LC-2019-0813621,2019-12-23,10:47:00,7,SD,-58.469022,-34.635973,SD,SD
LC-2019-0813696,2019-12-23,10:20:00,8,SD,-58.455771,-34.67032,AUTO,SD
LC-2019-0813720,2019-12-23,09:00:00,9,SD,-58.528899,-34.641643,AUTO,SD
LC-2019-0813745,2019-12-23,11:10:00,8,SD,-58.481451,-34.689219,MOTO,SD
LC-2019-0813931,2019-12-23,12:40:00,SD,SD,-58.456939,-34.565036,MOTO,SD
LC-2019-0814108,2019-12-23,12:45:00,8,SD,-58.482943,-34.660609,PEATON,SD
LC-2019-0814332,2019-12-23,13:40:00,3,SD,-58.393701,-34.605759,AUTO,SD
LC-2019-0814367,2019-12-23,13:34:00,11,SD,-58.509191,-34.60425,MOTO,SD
LC-2019-0814441,2019-12-23,07:55:00,14,SD,-58.427679,-34.592826,SD,SD
LC-2019-0814548,2019-12-23,08:00:00,15,SD,-58.465206,-34.577657,MOTO,SD
LC-2019-0814670,2019-12-23,17:37:01,9,SD,-58.506162,-34.654692,SD,SD
LC-2019-0814970,2019-12-23,17:30:00,4,SD,-58.404666,-34.642093,MOTO,SD
LC-2019-0814994,2019-12-23,18:20:00,10,SD,-58.487726,-34.631128,MOTO,SD
LC-2019-0815089,2019-12-23,20:30:00,4,SD,-58.386854,-34.643077,AUTO,SD
LC-2019-0819578,2019-12-23,15:50:00,12,SD,-58.488876,-34.572347,PASAJEROS,SD
LC-2019-0814768,2019-12-23,17:31:00,SD,SD,-58.41146333346919,-34.63793741352098,SD,SD
LC-2019-0816722,2019-12-24,11:15:00,15,SD,-58.446249,-34.607614,BICICLETA,SD
LC-2019-0815410,2019-12-24,00:47:04,1,SD,-58.383472,-34.608576,SD,SD
LC-2019-0815451,2019-12-24,00:00:00,14,SD,-58.418788,-34.586922,AUTO,SD
LC-2019-0815525,2019-12-24,00:26:00,3,SD,-58.391495,-34.622731,SD,SD
LC-2019-0815635,2019-12-24,05:30:00,14,SD,-58.433133,-34.588155,SD,SD
LC-2019-0815707,2019-12-24,08:30:00,9,SD,-58.486296,-34.651961,MOTO,SD
LC-2019-0816039,2019-12-24,11:00:00,9,SD,-58.474318,-34.661399,MOTO,SD
LC-2019-0816059,2019-12-24,12:43:02,8,SD,-58.44433,-34.684771,AUTO,SD
LC-2019-0816350,2019-12-24,11:50:00,1,SD,-58.380649,-34.618517,AUTO,SD
LC-2019-0816412,2019-12-24,16:36:00,11,SD,-58.506036,-34.602366,AUTO,SD
LC-2019-0816459,2019-12-24,15:15:00,10,SD,-58.514812,-34.621847,SD,SD
LC-2019-0816614,2019-12-24,19:00:00,7,SD,-58.455586,-34.642175,SD,SD
LC-2019-0816620,2019-12-24,20:15:00,3,SD,-58.403212,-34.619812,AUTO,SD
LC-2019-0816662,2019-12-24,20:00:00,3,SD,-58.411351,-34.606531,AUTO,SD
LC-2019-0816761,2019-12-25,01:20:00,3,SD,-58.391704,-34.618157,SD,SD
LC-2019-0816778,2019-12-25,01:00:00,8,SD,-58.487834,-34.677872,MOTO,SD
LC-2019-0816805,2019-12-25,03:30:00,9,SD,-58.480299,-34.658826,AUTO,SD
LC-2019-0817158,2019-12-25,13:35:30,11,SD,-58.47202,-34.605747,SD,SD
LC-2019-0817397,2019-12-25,18:00:00,1,SD,-58.38075,-34.607821,SD,SD
LC-2019-0817399,2019-12-25,00:20:00,12,SD,-58.489568,-34.580612,AUTO,SD
LC-2019-0817481,2019-12-25,19:24:00,7,SD,-58.46805,-34.638171,PASAJEROS,SD
LC-2019-0817492,2019-12-25,20:00:00,15,SD,-58.445404,-34.586624,PEATON,SD
LC-2019-0820227,2019-12-25,04:00:00,8,SD,-58.486395,-34.68368,PEATON,SD
LC-2019-0823032,2019-12-25,19:00:00,15,SD,-58.445284,-34.607224,AUTO,SD
LC-2019-0820323,2019-12-26,18:15:00,5,SD,-58.418655,-34.609659,BICICLETA,SD
LC-2019-0818014,2019-12-26,09:00:00,9,SD,-58.522068,-34.658521,AUTO,SD
LC-2019-0819091,2019-12-26,12:00:00,2,SD,-58.3903,-34.584308,MOTO,SD
LC-2019-0819131,2019-12-26,13:10:00,8,SD,-58.476913,-34.685109,MOTO,SD
LC-2019-0819188,2019-12-26,20:20:00,5,SD,-58.420922,-34.639739,SD,SD
LC-2019-0819272,2019-12-26,12:40:00,8,SD,-58.477954,-34.672793,SD,SD
LC-2019-0819431,2019-12-26,14:00:00,5,SD,-58.416751,-34.603597,MOTO,SD
LC-2019-0819449,2019-12-26,10:10:00,4,SD,-58.374552,-34.649804,MOTO,SD
LC-2019-0819493,2019-12-26,14:15:00,13,SD,-58.448202,-34.571353,PEATON,SD
LC-2019-0819630,2019-12-26,17:00:42,4,SD,-58.404669,-34.650456,SD,SD
LC-2019-0819716,2019-12-26,15:30:00,10,SD,-58.491897,-34.627553,AUTO,SD
LC-2019-0819994,2019-12-26,16:27:00,7,SD,-58.459394,-34.617095,MOTO,SD
LC-2019-0820164,2019-12-26,18:30:00,12,SD,-58.493649,-34.5716,MOTO,SD
LC-2019-0820359,2019-12-26,20:00:00,3,SD,-58.395029,-34.599765,SD,SD
LC-2019-0820429,2019-12-26,22:00:00,10,SD,-58.50729,-34.627593,MOTO,SD
LC-2019-0820450,2019-12-26,20:00:00,SD,SD,inf,inf,MOTO,SD
LC-2019-0822983,2019-12-26,20:50:00,8,SD,-58.4822,-34.682715,AUTO,SD
LC-2019-0822617,2019-12-27,17:00:00,4,SD,-58.377106,-34.649031,BICICLETA,SD
LC-2019-0820603,2019-12-27,01:20:00,15,SD,-58.466024,-34.57902,AUTO,SD
LC-2019-0820647,2019-12-27,03:15:00,2,SD,-58.386871,-34.599291,AUTO,SD
LC-2019-0820685,2019-12-27,03:20:00,1,SD,-58.382182,-34.597911,AUTO,SD
LC-2019-0820703,2019-12-27,05:15:00,4,SD,-58.395075,-34.641933,SD,SD
LC-2019-0821089,2019-12-27,10:16:00,9,SD,-58.476391,-34.657258,PEATON,SD
LC-2019-0821482,2019-12-27,11:30:00,8,SD,-58.450966,-34.680865,AUTO,SD
LC-2019-0821504,2019-12-27,11:00:00,SD,SD,inf,inf,MOTO,SD
LC-2019-0821894,2019-12-27,18:00:00,SD,SD,-58.388314,-34.626201,SD,SD
LC-2019-0821981,2019-12-27,19:00:00,14,SD,-58.424079,-34.570823,SD,SD
LC-2019-0822497,2019-12-27,14:00:00,6,SD,-58.430531,-34.60882,AUTO,SD
LC-2019-0822990,2019-12-27,07:58:00,14,SD,-58.42819,-34.590028,AUTO,SD
LC-2019-0823322,2019-12-27,21:20:00,7,SD,-58.467525,-34.625103,PASAJEROS,SD
LC-2019-0824093,2019-12-27,20:00:00,3,SD,-58.402176,-34.623778,MOTO,SD
LC-2019-0823528,2019-12-28,00:30:00,13,SD,-58.455575,-34.56315,BICICLETA,SD
LC-2019-0823429,2019-12-28,22:00:00,3,SD,-58.401551,-34.611721,SD,SD
LC-2019-0823509,2019-12-28,22:15:00,2,SD,-58.401119,-34.594784,AUTO,SD
LC-2019-0824024,2019-12-28,11:15:00,8,SD,-58.481759,-34.688956,MOTO,SD
LC-2019-0824180,2019-12-28,13:20:00,3,SD,-58.403727,-34.598454,MOTO,SD
LC-2019-0824243,2019-12-28,13:20:00,1,SD,-58.381002,-34.622148,MOTO,SD
LC-2019-0824479,2019-12-28,20:30:00,8,SD,-58.486725,-34.684785,AUTO,SD
LC-2019-0824642,2019-12-28,17:30:00,3,SD,-58.391704,-34.618157,MOTO,SD
LC-2019-0824682,2019-12-28,20:47:00,5,SD,-58.414472,-34.610735,PEATON,SD
LC-2019-0824748,2019-12-28,19:45:00,7,SD,-58.470527,-34.632605,AUTO,SD
LC-2019-0825248,2019-12-28,05:40:00,SD,SD,-58.427256024513994,-34.60245704277189,SD,SD
LC-2019-0825124,2019-12-29,00:00:00,SD,SD,inf,inf,PASAJEROS,SD
LC-2019-0825162,2019-12-29,05:15:00,7,SD,-58.46633,-34.631322,AUTO,SD
LC-2019-0825219,2019-12-29,05:50:00,15,SD,-58.460658,-34.601129,SD,SD
LC-2019-0825252,2019-12-29,08:00:00,9,SD,-58.512989,-34.639292,MOTO,SD
LC-2019-0825815,2019-12-29,00:00:00,1,SD,-58.380853,-34.582191,AUTO,SD
LC-2019-0826081,2019-12-29,19:10:00,4,SD,-58.384171,-34.654501,MOTO,SD
LC-2019-0826329,2019-12-30,02:54:00,7,SD,-58.46186,-34.650155,AUTO,SD
LC-2019-0826361,2019-12-30,23:00:00,15,SD,-58.452748,-34.583171,MOTO,SD
LC-2019-0826404,2019-12-30,07:34:27,1,SD,-58.380691,-34.617644,AUTO,SD
LC-2019-0826460,2019-12-30,07:45:00,14,SD,-58.427293,-34.59257,SD,SD
LC-2019-0826555,2019-12-30,08:30:00,12,SD,-58.509038,-34.569999,PASAJEROS,SD
LC-2019-0827034,2019-12-30,09:30:00,1,SD,-58.387521,-34.613534,SD,SD
LC-2019-0827039,2019-12-30,09:20:00,6,SD,-58.432079,-34.606507,SD,SD
LC-2019-0827385,2019-12-30,11:50:00,SD,SD,inf,inf,SD,SD
LC-2019-0827884,2019-12-30,14:00:00,1,SD,-58.383472,-34.608576,SD,SD
LC-2019-0827948,2019-12-30,15:50:00,10,SD,-58.483975,-34.631877,SD,SD
LC-2019-0828033,2019-12-30,14:40:00,1,SD,-58.388971,-34.617995,SD,SD
LC-2019-0828108,2019-12-30,01:50:00,1,SD,-58.375938,-34.612818,SD,SD
LC-2019-0828440,2019-12-30,18:30:00,13,SD,-58.457307,-34.559569,SD,SD
LC-2019-0828590,2019-12-30,21:00:00,7,SD,-58.452049,-34.636231,SD,SD
LC-2019-0828665,2019-12-30,22:30:00,8,SD,-58.460718,-34.703796,SD,SD
LC-2019-0829142,2019-12-30,18:00:00,10,SD,-58.50593,-34.638402,PEATON,SD
LC-2019-0829219,2019-12-30,17:00:00,3,SD,-58.400737,-34.60225,SD,SD
LC-2019-0826300,2019-12-30,03:30:00,SD,SD,-58.445245546461436,-34.60784359636243,SD,SD
LC-2019-0828693,2019-12-31,21:30:00,SD,SD,inf,inf,SD,SD
LC-2019-0828854,2019-12-31,01:30:00,2,SD,-58.40406,-34.588033,SD,SD
LC-2019-0829204,2019-12-31,11:30:00,2,SD,-58.402828,-34.595824,SD,SD
LC-2019-0829428,2019-12-31,13:00:00,5,SD,-58.413352,-34.627686,SD,SD
LC-2019-0829583,2019-12-31,14:55:00,13,SD,-58.463451,-34.5498,SD,SD
LC-2019-0829717,2019-12-31,18:35:45,8,SD,-58.480275,-34.690103,SD,SD
LC-2019-0829811,2019-12-31,18:35:00,9,SD,-58.499124,-34.672632,SD,SD
LC-2019-0829834,2019-12-31,18:00:00,SD,SD,inf,inf,SD,SD
LC-2019-0829653,2019-12-31,17:00:00,SD,SD,-58.46583156977642,-34.6320683558946,SD,SD
LC-2020-0002346,2020-01-02,01:00:00 p.m.,2,AVENIDA,-58.389203129482,-34.587646270159,BICICLETA,AUTO
LC-2020-0003142,2020-01-02,04:15:00 p.m.,3,CALLE,-58.404492539573,-34.608216527535,BICICLETA,AUTO
LC-2020-0003360,2020-01-02,05:10:00 p.m.,14,AVENIDA,-58.431561455891,-34.576609010579,BICICLETA,SD
LC-2020-0004057,2020-01-03,03:20:00 a.m.,15,CALLE,-58.445753737126,-34.600574687554,BICICLETA,AUTO
LC-2020-0004991,2020-01-03,12:00:00 p.m.,4,CALLE,-58.40628083649,-34.641288112398,BICICLETA,SD
LC-2020-0005104,2020-01-03,01:00:00 p.m.,4,AVENIDA,-58.362213383248,-34.630804417342,BICICLETA,SD
LC-2020-0005389,2020-01-03,01:30:00 p.m.,14,AVENIDA,-58.408666752182,-34.582514184732,MOTO,BICICLETA
LC-2020-0006408,2020-01-03,09:30:00 p.m.,15,CALLE,-58.479250131233,-34.582504811925,BICICLETA,MOVIL
LC-2020-0006530,2020-01-04,09:55:00 a.m.,14,AVENIDA,-58.408319471806,-34.586545585325,BICICLETA,SD
LC-2020-0007386,2020-01-04,03:40:00 p.m.,9,CALLE,-58.514197623621,-34.646697085725,PEATON,BICICLETA
LC-2020-0009145,2020-01-05,09:30:00 p.m.,2,AVENIDA,-58.402825196249,-34.595824269206,BICICLETA,AUTO
LC-2020-0009835,2020-01-06,10:10:00 a.m.,1,CALLE,-58.388392381074,-34.624937924803,BICICLETA,AUTO
LC-2020-0010884,2020-01-06,04:30:00 p.m.,4,CALLE,-58.405608797816,-34.637122055018,BICICLETA,SD
LC-2020-0014194,2020-01-07,18:00:00,SD,SD,inf,inf,BICICLETA,SD
LC-2020-0014353,2020-01-07,05:30:00 p.m.,2,CALLE,-58.402425751072,-34.590979554343,BICICLETA,AUTO
LC-2020-0015351,2020-01-08,09:15:00 p.m.,10,CALLE,-58.510337198913,-34.618835304698,BICICLETA,SD
LC-2020-0015414,2020-01-08,10:54:00 a.m.,6,AVENIDA,-58.437747876235,-34.618872331104,MOTO,BICICLETA
LC-2020-0016458,2020-01-08,03:00:00 p.m.,9,CALLE,-58.521960742033,-34.647437946729,BICICLETA,AUTO
LC-2020-0016725,2020-01-08,05:00:00 p.m.,15,CALLE,-58.443361470828,-34.601665326781,BICICLETA,AUTO
LC-2020-0016995,2020-01-08,08:00:00 p.m.,2,AVENIDA,-58.393513505439,-34.585634832192,BICICLETA,AUTO
LC-2020-0018772,2020-01-09,02:55:00 p.m.,14,CALLE,-58.420250241486,-34.59687854298,BICICLETA,SD
LC-2020-0019258,2020-01-09,04:57:00 p.m.,15,AVENIDA,-58.460331410971,-34.585698833823,BICICLETA,AUTO
LC-2020-0019339,2020-01-09,07:12:00 p.m.,1,CALLE,-58.379753298234,-34.628026928588,BICICLETA,AUTO
LC-2020-0020243,2020-01-10,10:00:00 a.m.,14,AVENIDA,-58.421060074882,-34.594163324938,BICICLETA,AUTO
LC-2020-0020892,2020-01-10,12:40:00 p.m.,11,AVENIDA,-58.481103390744,-34.612139224711,BICICLETA,AUTO
LC-2020-0021470,2020-01-10,10:00:00 a.m.,1,CALLE,-58.37869851284,-34.619731174875,BICICLETA,AUTO
LC-2020-0021828,2020-01-10,07:20:00 p.m.,15,AVENIDA,-58.472072162249,-34.579800620133,BICICLETA,MOTO
LC-2020-0021881,2020-01-10,06:20:00 p.m.,15,CALLE,-58.437043038378,-34.594331404878,BICICLETA,SD
LC-2020-0021928,2020-01-10,06:00:00 p.m.,14,CALLE,-58.421891077932,-34.597190625659,BICICLETA,AUTO
LC-2020-0022552,2020-01-11,08:00:00 a.m.,8,AVENIDA,-58.449958608829,-34.664927069505,BICICLETA,AUTO
LC-2020-0023539,2020-01-11,09:35:00 p.m.,9,AVENIDA,-58.510610625883,-34.649724726312,BICICLETA,AUTO
LC-2020-0024603,2020-01-12,08:25:00 p.m.,3,AVENIDA,-58.404073266087,-34.614596069049,BICICLETA,AUTO
LC-2020-0024721,2020-01-12,12:00:00 a.m.,5,CALLE,-58.424928023058,-34.628639816388,BICICLETA,AUTO
LC-2020-0024819,2020-01-13,06:00:00 p.m.,11,CALLE,-58.509731889638,-34.603610414825,BICICLETA,AUTO
LC-2020-0024867,2020-01-13,10:30:00 p.m.,7,AVENIDA,-58.454668316833,-34.631388594731,BICICLETA,SD
LC-2020-0026536,2020-01-13,11:00:00 p.m.,14,CALLE,-58.435390882598,-34.584872283738,BICICLETA,PASAJEROS
LC-2020-0026963,2020-01-13,04:40:00 p.m.,12,CALLE,-58.49371923265,-34.551448032631,BICICLETA,SD
LC-2020-0027088,2020-01-13,06:00:00 p.m.,4,AVENIDA,-58.397586970376,-34.643431225039,BICICLETA,PASAJEROS
LC-2020-0027260,2020-01-13,05:55:00 p.m.,3,AVENIDA,-58.410348956136,-34.610438687577,BICICLETA,MOTO
LC-2020-0030210,2020-01-15,06:05:00 a.m.,1,AVENIDA,-58.370967744576,-34.626645716885,BICICLETA,PASAJEROS
LC-2020-0031929,2020-01-15,07:30:00 p.m.,12,AVENIDA,-58.506261843471,-34.568241676584,BICICLETA,AUTO
LC-2020-0032603,2020-01-16,08:20:00,SD,SD,inf,inf,BICICLETA,SD
LC-2020-0033993,2020-01-16,15:50:00,SD,SD,inf,inf,BICICLETA,AUTO
LC-2020-0034428,2020-01-16,08:01:00 p.m.,2,CALLE,-58.394457189438,-34.588586906193,BICICLETA,AUTO
LC-2020-0034471,2020-01-16,09:01:00 p.m.,3,AVENIDA,-58.406125697379,-34.614975947044,BICICLETA,CARGAS
LC-2020-0036502,2020-01-17,04:30:00 p.m.,4,CALLE,-58.405608797816,-34.637122055018,BICICLETA,PASAJEROS
LC-2020-0036958,2020-01-17,07:40:00 p.m.,13,AVENIDA,-58.446871975618,-34.55763691552,BICICLETA,AUTO
LC-2020-0037018,2020-01-17,10:30:00 p.m.,15,CALLE,-58.43162434387,-34.596438744474,BICICLETA,AUTO
LC-2020-0040501,2020-01-20,12:00:00,SD,SD,inf,inf,BICICLETA,AUTO
LC-2020-0041821,2020-01-20,06:40:00 p.m.,13,AVENIDA,-58.470157786089,-34.550055046949,BICICLETA,AUTO
LC-2020-0042024,2020-01-20,05:48:00 p.m.,13,CALLE,-58.455733662915,-34.568310833164,BICICLETA,OBJETO FIJO
LC-2020-0042151,2020-01-20,07:37:00 p.m.,14,CALLE,-58.435576772485,-34.568174748982,BICICLETA,PASAJEROS
LC-2020-0042671,2020-01-21,08:05:00 a.m.,3,AVENIDA,-58.401688760795,-34.623901288851,BICICLETA,AUTO
